,accession,source_code,ribotype,c1
5253,SRR3629718,SRR,1.0,
5254,SRR3629495,SRR,2.0,
5255,SRR3629707,SRR,694.0,
5256,SRR3629330,SRR,26.0,
5257,SRR3629305,SRR,39.0,
5258,SRR3629475,SRR,39.0,
5259,SRR3629747,SRR,73.0,
5260,SRR3629286,SRR,32.0,
5261,SRR3629653,SRR,39.0,
5262,SRR3629793,SRR,26.0,
5263,SRR3629627,SRR,26.0,
5264,SRR3629590,SRR,26.0,
5265,SRR3629339,SRR,2.0,
5266,SRR3629689,SRR,10.0,
5267,SRR3629436,SRR,20.0,
5268,SRR3629579,SRR,15.0,
5269,SRR3629303,SRR,39.0,
5270,SRR3629479,SRR,26.0,
5271,SRR3629757,SRR,451.0,
5272,SRR3629573,SRR,18.0,
5273,SRR3629526,SRR,14.0,
5274,SRR3629424,SRR,20.0,
5275,SRR3629661,SRR,2.0,
5276,SRR3629315,SRR,10.0,
5277,SRR3629576,SRR,85.0,
5278,SRR3629739,SRR,23.0,
5279,SRR3629678,SRR,338.0,
5280,SRR3629755,SRR,26.0,
5281,SRR3629598,SRR,9.0,
5282,SRR3629332,SRR,39.0,
5283,SRR3629446,SRR,23.0,
5284,SRR3629409,SRR,5.0,
5285,SRR3629679,SRR,9.0,
5286,SRR3629285,SRR,39.0,
5287,SRR3629473,SRR,46.0,
5288,SRR3629609,SRR,12.0,
5289,SRR3629553,SRR,26.0,
5290,SRR3629685,SRR,14.0,
5291,SRR3629762,SRR,14.0,
5292,SRR3629539,SRR,14.0,
5293,SRR3629490,SRR,78.0,
5294,SRR3629459,SRR,10.0,
5295,SRR3629466,SRR,32.0,
5296,SRR3629617,SRR,31.0,
5297,SRR3629662,SRR,39.0,
5298,SRR3629445,SRR,78.0,
5299,SRR3629683,SRR,84.0,
5300,SRR3629656,SRR,10.0,
5301,SRR3629763,SRR,46.0,
5302,SRR3629741,SRR,26.0,
5303,SRR3629440,SRR,26.0,
5304,SRR3629462,SRR,20.0,
5305,SRR3629733,SRR,78.0,
5306,SRR3629552,SRR,2.0,
5307,SRR3629299,SRR,35.0,
5308,SRR3629712,SRR,10.0,
5309,SRR3629460,SRR,50.0,
5310,SRR3629289,SRR,20.0,
5311,SRR3629411,SRR,10.0,
5312,SRR3629802,SRR,46.0,
5313,SRR3629572,SRR,26.0,
5314,SRR3335830,SRR,20.0,
5315,SRR3335920,SRR,23.0,
5316,SRR3335873,SRR,20.0,
5317,SRR6027722,SRR,13.0,
5318,SRR3335258,SRR,11.0,
5319,SRR3335829,SRR,87.0,
5320,SRR3335533,SRR,13.0,
5321,SRR3338658,SRR,78.0,
5322,SRR3339028,SRR,15.0,
5323,SRR3338555,SRR,2.0,
5324,SRR3335432,SRR,1.0,
5325,SRR3338794,SRR,15.0,
5326,SRR3335471,SRR,20.0,
5327,SRR3338725,SRR,2.0,
5328,SRR3339354,SRR,2.0,
5329,SRR3338777,SRR,11.0,
5330,SRR3338931,SRR,78.0,
5331,SRR3338461,SRR,20.0,
5332,SRR3629575,SRR,26.0,
5333,SRR3338666,SRR,26.0,
5334,SRR3338085,SRR,5.0,
5335,SRR3338542,SRR,23.0,
5336,SRR3335858,SRR,15.0,
5337,SRR3337591,SRR,23.0,
5338,SRR3337669,SRR,15.0,
5339,SRR3335591,SRR,26.0,
5340,SRR3338136,SRR,26.0,
5341,SRR3335950,SRR,26.0,
5342,SRR3338637,SRR,56.0,
5343,SRR3337781,SRR,78.0,
5344,SRR3336002,SRR,17.0,
5345,SRR3335253,SRR,1.0,
5346,SRR3338800,SRR,78.0,
5347,SRR3338549,SRR,20.0,
5348,SRR3335448,SRR,15.0,
5349,SRR3335987,SRR,511.0,
5350,SRR3629665,SRR,2.0,
5351,SRR3629605,SRR,14.0,
5352,SRR3629511,SRR,39.0,
5353,SRR3629587,SRR,2.0,
5354,SRR3629792,SRR,26.0,
5355,SRR3629671,SRR,10.0,
5356,SRR3629439,SRR,5.0,
5357,SRR3629432,SRR,5.0,
5358,SRR3629588,SRR,10.0,
5359,SRR3629492,SRR,14.0,
5360,SRR3338515,SRR,50.0,
5361,SRR3338935,SRR,14.0,
5362,SRR3629419,SRR,2.0,
5363,SRR3629610,SRR,10.0,
5364,SRR3335500,SRR,76.0,
5365,SRR3629615,SRR,26.0,
5366,SRR3335961,SRR,20.0,
5367,SRR17631049,SRR,,
5368,SRR17631409,SRR,,
5369,SRR17631348,SRR,,
5370,SRR17631094,SRR,,
5371,SRR17631210,SRR,,
5372,SRR17631295,SRR,,
5373,SRR17630993,SRR,,
5374,SRR17631425,SRR,,
5375,SRR17631229,SRR,,
5376,SRR17631184,SRR,,
5377,SRR17631250,SRR,,
5378,SRR17631332,SRR,,
5379,SRR17631327,SRR,,
5380,SRR17631480,SRR,,
5381,SRR17631152,SRR,,
5382,SRR17631424,SRR,,
5383,SRR17631211,SRR,,
5384,SRR17631041,SRR,,
5385,SRR17631412,SRR,,
5386,SRR17631022,SRR,,
5387,SRR17631234,SRR,,
5388,SRR17631034,SRR,,
5389,SRR17631464,SRR,,
5390,SRR17631485,SRR,,
5391,SRR17631257,SRR,,
5392,SRR17631235,SRR,,
5393,SRR17631414,SRR,,
5394,SRR17631324,SRR,,
5395,SRR17631191,SRR,,
5396,SRR17631444,SRR,,
5397,SRR17630977,SRR,,
5398,SRR17631131,SRR,,
5399,SRR17631312,SRR,,
5400,SRR17631166,SRR,,
5401,SRR17631467,SRR,,
5402,SRR17631282,SRR,,
5403,SRR17631091,SRR,,
5404,SRR17631071,SRR,,
5405,SRR17631275,SRR,,
5406,ERR347628,ERR,27.0,
5407,ERR347703,ERR,27.0,
5408,ERR347691,ERR,27.0,
5409,ERR347680,ERR,27.0,
5410,ERR347892,ERR,5.0,
5411,ERR347898,ERR,1.0,
5412,ERR272183,ERR,5.0,
5413,ERR347923,ERR,1.0,
5414,ERR347918,ERR,1.0,
5415,ERR347913,ERR,106.0,
5416,ERR347908,ERR,106.0,
5417,ERR347903,ERR,1.0,
5418,ERR347897,ERR,1.0,
5419,ERR347600,ERR,15.0,
5420,ERR347891,ERR,15.0,
5421,ERR347668,ERR,27.0,
5422,ERR347657,ERR,27.0,
5423,ERR347647,ERR,27.0,
5424,ERR347637,ERR,27.0,
5425,SRR17631301,SRR,,
5426,ERR347702,ERR,27.0,
5427,SRR3631872,SRR,27.0,
5428,ERR347926,ERR,106.0,
5429,ERR347922,ERR,106.0,
5430,ERR347917,ERR,106.0,
5431,ERR347679,ERR,27.0,
5432,SRR17631305,SRR,,
5433,ERR347907,ERR,106.0,
5434,ERR347667,ERR,27.0,
5435,ERR347656,ERR,27.0,
5436,ERR347646,ERR,27.0,
5437,ERR347636,ERR,27.0,
5438,ERR347626,ERR,27.0,
5439,ERR347701,ERR,27.0,
5440,ERR347690,ERR,27.0,
5441,ERR347678,ERR,27.0,
5442,ERR347666,ERR,27.0,
5443,ERR347746,ERR,15.0,
5444,ERR347902,ERR,15.0,
5445,ERR347896,ERR,15.0,
5446,ERR347890,ERR,15.0,
5447,ERR347739,ERR,15.0,
5448,ERR347925,ERR,15.0,
5449,ERR347921,ERR,15.0,
5450,SRR3355425,SRR,27.0,
5451,ERR347645,ERR,27.0,
5452,SRR17631308,SRR,,
5453,ERR347635,ERR,27.0,
5454,ERR347625,ERR,27.0,
5455,ERR347700,ERR,27.0,
5456,ERR347689,ERR,27.0,
5457,ERR347677,ERR,27.0,
5458,ERR347665,ERR,27.0,
5459,ERR347733,ERR,106.0,
5460,ERR347727,ERR,106.0,
5461,ERR347916,ERR,106.0,
5462,ERR347911,ERR,106.0,
5463,ERR347906,ERR,106.0,
5464,ERR347901,ERR,106.0,
5465,ERR347721,ERR,106.0,
5466,ERR347895,ERR,106.0,
5467,ERR347715,ERR,106.0,
5468,ERR347889,ERR,106.0,
5469,ERR347837,ERR,106.0,
5470,ERR347709,ERR,106.0,
5471,ERR347654,ERR,27.0,
5472,ERR347644,ERR,27.0,
5473,ERR347827,ERR,72.0,
5474,ERR347815,ERR,72.0,
5475,SRR3335817,SRR,27.0,
5476,ERR347758,ERR,78.0,
5477,SRR3356110,SRR,23.0,
5478,SRR3356190,SRR,23.0,
5479,ERR347814,ERR,277.0,
5480,SRR17631374,SRR,,
5481,SRR3356126,SRR,15.0,
5482,SRR3356299,SRR,27.0,
5483,SRR3338179,SRR,27.0,
5484,ERR347803,ERR,78.0,
5485,ERR347791,ERR,78.0,
5486,ERR347779,ERR,78.0,
5487,ERR347769,ERR,78.0,
5488,SRR3357569,SRR,27.0,
5489,SRR3338118,SRR,15.0,
5490,SRR3356161,SRR,15.0,
5491,SRR17631249,SRR,,
5492,SRR3356346,SRR,27.0,
5493,SRR3358209,SRR,27.0,
5494,ERR347607,ERR,78.0,
5495,ERR347768,ERR,78.0,
5496,SRR3630424,SRR,27.0,
5497,SRR3357960,SRR,27.0,
5498,SRR3335595,SRR,27.0,
5499,SRR3357866,SRR,,
5500,SRR3355864,SRR,,
5501,SRR3631421,SRR,72.0,
5502,SRR3357924,SRR,27.0,
5503,SRR3338517,SRR,27.0,
5504,SRR3356259,SRR,,
5505,SRR3356316,SRR,27.0,
5506,SRR3357621,SRR,27.0,
5507,SRR3356263,SRR,27.0,
5508,SRR3355414,SRR,27.0,
5509,SRR3334869,SRR,27.0,
5510,SRR3630884,SRR,27.0,
5511,SRR3356165,SRR,27.0,
5512,SRR3338189,SRR,27.0,
5513,SRR3338182,SRR,27.0,
5514,SRR3356222,SRR,27.0,
5515,SRR3335502,SRR,27.0,
5516,SRR17631309,SRR,,
5517,ERR347674,ERR,106.0,
5518,ERR347663,ERR,106.0,
5519,SRR3630872,SRR,27.0,
5520,SRR3355366,SRR,27.0,
5521,ERR347643,ERR,106.0,
5522,ERR347633,ERR,106.0,
5523,SRR17631263,SRR,,
5524,SRR3630069,SRR,27.0,
5525,SRR3357937,SRR,27.0,
5526,SRR3335998,SRR,27.0,
5527,ERR347685,ERR,27.0,
5528,ERR347673,ERR,27.0,
5529,ERR347662,ERR,27.0,
5530,SRR3358268,SRR,27.0,
5531,ERR347642,ERR,27.0,
5532,SRR3356225,SRR,27.0,
5533,ERR347622,ERR,27.0,
5534,ERR347695,ERR,27.0,
5535,ERR347684,ERR,27.0,
5536,ERR347672,ERR,27.0,
5537,ERR347661,ERR,27.0,
5538,ERR347651,ERR,27.0,
5539,ERR347641,ERR,27.0,
5540,ERR347631,ERR,27.0,
5541,SRR3355396,SRR,27.0,
5542,SRR3335602,SRR,27.0,
5543,SRR3358228,SRR,27.0,
5544,SRR3357986,SRR,27.0,
5545,SRR3356218,SRR,27.0,
5546,ERR347604,ERR,27.0,
5547,SRR3356318,SRR,27.0,
5548,SRR3631374,SRR,27.0,
5549,SRR3357876,SRR,27.0,
5550,SRR3356239,SRR,27.0,
5551,ERR347583,ERR,27.0,
5552,ERR347620,ERR,78.0,
5553,ERR347615,ERR,78.0,
5554,ERR347610,ERR,27.0,
5555,ERR347603,ERR,27.0,
5556,ERR347597,ERR,26.0,
5557,SRR17631179,SRR,,
5558,ERR347587,ERR,2.0,
5559,ERR347582,ERR,2.0,
5560,ERR347619,ERR,2.0,
5561,ERR347614,ERR,2.0,
5562,ERR347609,ERR,2.0,
5563,ERR347602,ERR,27.0,
5564,ERR347596,ERR,27.0,
5565,SRR17631422,SRR,,
5566,ERR347586,ERR,27.0,
5567,ERR347581,ERR,27.0,
5568,ERR347618,ERR,,
5569,SRR17631373,SRR,,
5570,ERR347608,ERR,,
5571,ERR347589,ERR,27.0,
5572,SRR17631081,SRR,,
5573,ERR347809,ERR,27.0,
5574,ERR347599,ERR,27.0,
5575,ERR347584,ERR,27.0,
5576,ERR347579,ERR,27.0,
5577,ERR347617,ERR,27.0,
5578,ERR347606,ERR,27.0,
5579,ERR347797,ERR,27.0,
5580,ERR347785,ERR,27.0,
5581,ERR347594,ERR,27.0,
5582,ERR347774,ERR,27.0,
5583,ERR347578,ERR,27.0,
5584,ERR347752,ERR,27.0,
5585,ERR347832,ERR,27.0,
5586,ERR347820,ERR,27.0,
5587,ERR347808,ERR,27.0,
5588,ERR347796,ERR,27.0,
5589,ERR347580,ERR,27.0,
5590,ERR347784,ERR,27.0,
5591,ERR347773,ERR,27.0,
5592,ERR347763,ERR,27.0,
5593,SRR17631161,SRR,,
5594,ERR347831,ERR,27.0,
5595,ERR347819,ERR,27.0,
5596,ERR347807,ERR,27.0,
5597,ERR347744,ERR,27.0,
5598,SRR17631048,SRR,,
5599,ERR347783,ERR,27.0,
5600,ERR347738,ERR,27.0,
5601,ERR347772,ERR,27.0,
5602,ERR347762,ERR,27.0,
5603,ERR347750,ERR,27.0,
5604,SRR17631368,SRR,,
5605,ERR347818,ERR,27.0,
5606,ERR347806,ERR,27.0,
5607,ERR347794,ERR,27.0,
5608,ERR347782,ERR,27.0,
5609,ERR347732,ERR,15.0,
5610,ERR347920,ERR,15.0,
5611,ERR347761,ERR,27.0,
5612,ERR347749,ERR,27.0,
5613,ERR347731,ERR,27.0,
5614,ERR347829,ERR,27.0,
5615,ERR347725,ERR,27.0,
5616,ERR347817,ERR,27.0,
5617,ERR347805,ERR,27.0,
5618,ERR347910,ERR,106.0,
5619,ERR347915,ERR,106.0,
5620,SRR17631251,SRR,,
5621,ERR347900,ERR,106.0,
5622,ERR347894,ERR,106.0,
5623,ERR347793,ERR,27.0,
5624,ERR347781,ERR,27.0,
5625,ERR347771,ERR,27.0,
5626,ERR347760,ERR,27.0,
5627,ERR347748,ERR,27.0,
5628,ERR347719,ERR,27.0,
5629,ERR347713,ERR,27.0,
5630,ERR347707,ERR,27.0,
5631,ERR347828,ERR,27.0,
5632,ERR347590,ERR,27.0,
5633,ERR347577,ERR,27.0,
5634,ERR347743,ERR,27.0,
5635,ERR347928,ERR,78.0,
5636,ERR347924,ERR,78.0,
5637,ERR347816,ERR,27.0,
5638,ERR347804,ERR,27.0,
5639,ERR347792,ERR,27.0,
5640,ERR347780,ERR,27.0,
5641,ERR347919,ERR,14.0,
5642,ERR347770,ERR,27.0,
5643,ERR347914,ERR,14.0,
5644,ERR347759,ERR,27.0,
5645,ERR347747,ERR,27.0,
5646,ERR347634,ERR,27.0,
5647,ERR347740,ERR,27.0,
5648,ERR347726,ERR,14.0,
5649,ERR347909,ERR,1.0,
5650,ERR347904,ERR,1.0,
5651,ERR347720,ERR,1.0,
5652,ERR347899,ERR,1.0,
5653,SRR17631486,SRR,,
5654,ERR347927,ERR,1.0,
5655,ERR347694,ERR,27.0,
5656,SRR17631110,SRR,,
5657,ERR347671,ERR,27.0,
5658,ERR347660,ERR,27.0,
5659,ERR347650,ERR,27.0,
5660,ERR347640,ERR,27.0,
5661,SRR17631331,SRR,,
5662,SRR17631220,SRR,,
5663,ERR347693,ERR,27.0,
5664,ERR347682,ERR,27.0,
5665,ERR347670,ERR,27.0,
5666,ERR272188,ERR,5.0,
5667,ERR347704,ERR,27.0,
5668,ERR347692,ERR,27.0,
5669,ERR347681,ERR,27.0,
5670,ERR347659,ERR,27.0,
5671,ERR347669,ERR,27.0,
5672,ERR347658,ERR,27.0,
5673,ERR347649,ERR,27.0,
5674,SRR17631277,SRR,,
5675,ERR347629,ERR,27.0,
5676,ERR272184,ERR,5.0,
5677,ERR272185,ERR,5.0,
5678,ERR272186,ERR,5.0,
5679,ERR272187,ERR,5.0,
5680,ERR347648,ERR,27.0,
5681,ERR347638,ERR,27.0,
5682,ERR347825,ERR,27.0,
5683,ERR347714,ERR,27.0,
5684,ERR347813,ERR,27.0,
5685,ERR347801,ERR,27.0,
5686,ERR347789,ERR,27.0,
5687,ERR347778,ERR,27.0,
5688,ERR347767,ERR,27.0,
5689,ERR347756,ERR,27.0,
5690,ERR347708,ERR,27.0,
5691,ERR347835,ERR,27.0,
5692,ERR347824,ERR,27.0,
5693,ERR347812,ERR,27.0,
5694,ERR347800,ERR,27.0,
5695,ERR347788,ERR,27.0,
5696,ERR347777,ERR,27.0,
5697,ERR347766,ERR,27.0,
5698,ERR347755,ERR,27.0,
5699,ERR347834,ERR,27.0,
5700,ERR347734,ERR,27.0,
5701,ERR347823,ERR,27.0,
5702,ERR347737,ERR,27.0,
5703,ERR347730,ERR,27.0,
5704,ERR347811,ERR,27.0,
5705,ERR347799,ERR,27.0,
5706,ERR347724,ERR,27.0,
5707,ERR347718,ERR,27.0,
5708,ERR347712,ERR,27.0,
5709,ERR347787,ERR,27.0,
5710,SRR17631012,SRR,,
5711,ERR347776,ERR,27.0,
5712,ERR347765,ERR,27.0,
5713,ERR347754,ERR,27.0,
5714,ERR347822,ERR,27.0,
5715,ERR347601,ERR,27.0,
5716,ERR347810,ERR,27.0,
5717,ERR347742,ERR,27.0,
5718,ERR347798,ERR,27.0,
5719,ERR347736,ERR,27.0,
5720,ERR347729,ERR,27.0,
5721,ERR347723,ERR,27.0,
5722,ERR347717,ERR,27.0,
5723,ERR347786,ERR,27.0,
5724,SRR17630976,SRR,,
5725,ERR347711,ERR,27.0,
5726,ERR347764,ERR,27.0,
5727,ERR347753,ERR,27.0,
5728,ERR347833,ERR,27.0,
5729,ERR347605,ERR,27.0,
5730,ERR347821,ERR,27.0,
5731,ERR347623,ERR,27.0,
5732,ERR347741,ERR,27.0,
5733,ERR347735,ERR,27.0,
5734,ERR347728,ERR,27.0,
5735,ERR347722,ERR,27.0,
5736,ERR347716,ERR,27.0,
5737,ERR347710,ERR,27.0,
5738,ERR347612,ERR,27.0,
5739,SRR17631137,SRR,,
5740,SRR17631256,SRR,,
5741,SRR17631109,SRR,,
5742,SRR17631201,SRR,,
5743,SRR17631469,SRR,,
5744,SRR17631244,SRR,,
5745,SRR17631337,SRR,,
5746,SRR17631406,SRR,,
5747,SRR17631027,SRR,,
5748,SRR17631108,SRR,,
5749,SRR17631130,SRR,,
5750,SRR17631177,SRR,,
5751,SRR17631321,SRR,,
5752,SRR17631264,SRR,,
5753,SRR17631385,SRR,,
5754,SRR17631239,SRR,,
5755,SRR17631276,SRR,,
5756,SRR17631316,SRR,,
5757,SRR17631447,SRR,,
5758,SRR17631310,SRR,,
5759,SRR17631255,SRR,,
5760,SRR17631313,SRR,,
5761,SRR17631074,SRR,,
5762,SRR17631141,SRR,,
5763,SRR17631030,SRR,,
5764,SRR17631026,SRR,,
5765,SRR17631265,SRR,,
5766,SRR17631307,SRR,,
5767,SRR17631237,SRR,,
5768,SRR17631168,SRR,,
5769,SRR17631040,SRR,,
5770,SRR17631291,SRR,,
5771,SRR17631176,SRR,,
5772,SRR17631450,SRR,,
5773,SRR17631320,SRR,,
5774,SRR17631352,SRR,,
5775,SRR17631468,SRR,,
5776,SRR17631206,SRR,11.0,
5777,SRR17631154,SRR,,
5778,SRR17631410,SRR,,
5779,SRR17631334,SRR,,
5780,SRR17631329,SRR,,
5781,SRR17630994,SRR,,
5782,SRR17631426,SRR,,
5783,SRR17631475,SRR,,
5784,SRR17631107,SRR,,
5785,SRR17631284,SRR,,
5786,SRR17630985,SRR,,
5787,SRR17631325,SRR,,
5788,SRR17631042,SRR,,
5789,SRR17631047,SRR,,
5790,SRR9596113,SRR,78.0,
5791,SRR17631213,SRR,,
5792,SRR17631121,SRR,,
5793,SRR17631155,SRR,,
5794,SRR17631070,SRR,,
5795,SRR17631226,SRR,,
5796,SRR17631397,SRR,,
5797,SRR17631173,SRR,,
5798,SRR17631126,SRR,,
5799,SRR17631025,SRR,,
5800,SRR17631087,SRR,,
5801,SRR17631262,SRR,,
5802,SRR17631317,SRR,,
5803,SRR17631438,SRR,,
5804,SRR17631223,SRR,,
5805,SRR17631216,SRR,,
5806,SRR17631054,SRR,,
5807,SRR17631396,SRR,,
5808,SRR17631350,SRR,,
5809,SRR17631299,SRR,,
5810,SRR17631055,SRR,,
5811,SRR17631128,SRR,,
5812,SRR17631064,SRR,,
5813,SRR17631021,SRR,,
5814,SRR17631169,SRR,,
5815,SRR17631463,SRR,,
5816,SRR9596124,SRR,78.0,
5817,SRR17631051,SRR,,
5818,SRR17631057,SRR,,
5819,SRR17631319,SRR,,
5820,SRR9596160,SRR,78.0,
5821,SRR17631285,SRR,,
5822,SRR17630978,SRR,,
5823,SRR9596276,SRR,57.0,
5824,SRR9596258,SRR,57.0,
5825,SRR17631377,SRR,,
5826,SRR17631268,SRR,,
5827,SRR17631036,SRR,,
5828,SRR17631393,SRR,,
5829,SRR17630991,SRR,,
5830,SRR17631314,SRR,,
5831,SRR17631351,SRR,,
5832,SRR17631281,SRR,,
5833,SRR17631270,SRR,,
5834,SRR17631259,SRR,,
5835,SRR17631266,SRR,,
5836,SRR17631241,SRR,,
5837,SRR9596282,SRR,27.0,
5838,SRR9596145,SRR,27.0,
5839,SRR9596171,SRR,27.0,
5840,SRR9596260,SRR,27.0,
5841,SRR17631283,SRR,,
5842,SRR17631454,SRR,,
5843,SRR17631085,SRR,,
5844,SRR9596164,SRR,27.0,
5845,SRR9596256,SRR,27.0,
5846,SRR9596187,SRR,27.0,
5847,SRR17631188,SRR,,
5848,SRR17631242,SRR,,
5849,SRR17631101,SRR,,
5850,SRR17631439,SRR,,
5851,SRR9596095,SRR,293.0,
5852,SRR9596227,SRR,293.0,
5853,SRR9596182,SRR,2.0,
5854,SRR17631387,SRR,,
5855,SRR17631227,SRR,,
5856,SRR17631364,SRR,,
5857,SRR17631272,SRR,,
5858,SRR17631217,SRR,,
5859,SRR17631162,SRR,,
5860,SRR17631298,SRR,,
5861,SRR17631367,SRR,,
5862,SRR17631253,SRR,,
5863,SRR17631435,SRR,,
5864,SRR17631125,SRR,,
5865,SRR17630996,SRR,,
5866,SRR17630992,SRR,,
5867,SRR17631254,SRR,,
5868,SRR17631180,SRR,,
5869,SRR17631472,SRR,,
5870,SRR17631115,SRR,,
5871,SRR17631458,SRR,,
5872,SRR17631353,SRR,,
5873,SRR17631046,SRR,,
5874,SRR17631140,SRR,,
5875,SRR17631136,SRR,,
5876,SRR17631460,SRR,,
5877,SRR17630983,SRR,,
5878,SRR17631077,SRR,,
5879,SRR17631430,SRR,,
5880,SRR17631432,SRR,,
5881,SRR17631090,SRR,,
5882,SRR17631247,SRR,,
5883,SRR17631466,SRR,,
5884,SRR17631127,SRR,,
5885,SRR17631297,SRR,,
5886,SRR17631079,SRR,,
5887,SRR17631376,SRR,,
5888,SRR17631296,SRR,,
5889,SRR17631014,SRR,,
5890,SRR17631427,SRR,,
5891,SRR17631023,SRR,,
5892,SRR17631404,SRR,,
5893,SRR17630990,SRR,,
5894,SRR17631441,SRR,,
5895,SRR17631020,SRR,,
5896,SRR17631160,SRR,,
5897,SRR17631360,SRR,,
5898,SRR17631076,SRR,,
5899,SRR17631010,SRR,,
5900,SRR17631209,SRR,,
5901,SRR17631187,SRR,,
5902,SRR17630987,SRR,,
5903,SRR17630981,SRR,,
5904,SRR17631330,SRR,,
5905,SRR17631003,SRR,,
5906,SRR17631134,SRR,,
5907,SRR17631196,SRR,,
5908,SRR17631294,SRR,,
5909,SRR17631382,SRR,,
5910,SRR17631411,SRR,,
5911,SRR17631359,SRR,,
5912,SRR17631300,SRR,,
5913,SRR17631345,SRR,,
5914,SRR17631437,SRR,,
5915,SRR17631365,SRR,,
5916,SRR17631258,SRR,,
5917,SRR17631225,SRR,,
5918,SRR17631474,SRR,,
5919,SRR17631228,SRR,,
5920,SRR17631248,SRR,,
5921,SRR17631481,SRR,,
5922,SRR17631089,SRR,,
5923,SRR17631069,SRR,,
5924,SRR17631038,SRR,,
5925,SRR17631340,SRR,,
5926,SRR17631260,SRR,,
5927,SRR17631395,SRR,,
5928,SRR17631341,SRR,,
5929,SRR17631145,SRR,,
5930,SRR17631102,SRR,,
5931,SRR17631183,SRR,,
5932,SRR17631224,SRR,,
5933,SRR17631024,SRR,,
5934,SRR17631482,SRR,,
5935,SRR17631489,SRR,,
5936,SRR17631328,SRR,,
5937,SRR17631389,SRR,,
5938,SRR17631419,SRR,,
5939,SRR17631476,SRR,,
5940,SRR17631002,SRR,,
5941,SRR17631286,SRR,,
5942,SRR17631205,SRR,,
5943,SRR17631303,SRR,,
5944,SRR17631061,SRR,,
5945,SRR17631326,SRR,,
5946,SRR17631058,SRR,,
5947,SRR17631080,SRR,,
5948,SRR17631009,SRR,,
5949,SRR17631346,SRR,,
5950,SRR17631067,SRR,,
5951,SRR17631066,SRR,,
5952,SRR17631335,SRR,,
5953,SRR17631148,SRR,,
5954,SRR17630995,SRR,,
5955,SRR17631116,SRR,,
5956,SRR17631415,SRR,,
5957,SRR17631416,SRR,,
5958,SRR17631117,SRR,,
5959,SRR17631490,SRR,,
5960,SRR17631306,SRR,,
5961,SRR17631457,SRR,,
5962,SRR17631240,SRR,,
5963,SRR17631338,SRR,,
5964,SRR17631431,SRR,,
5965,SRR17631420,SRR,,
5966,SRR17631311,SRR,,
5967,SRR17631135,SRR,,
5968,SRR17631413,SRR,,
5969,SRR17631442,SRR,,
5970,SRR17631068,SRR,,
5971,SRR17631182,SRR,,
5972,SRR17631408,SRR,,
5973,SRR17631088,SRR,,
5974,SRR17631354,SRR,,
5975,SRR17630984,SRR,,
5976,SRR17631304,SRR,,
5977,SRR17631479,SRR,,
5978,SRR17630997,SRR,,
5979,SRR17631037,SRR,,
5980,SRR17631429,SRR,,
5981,SRR17631357,SRR,,
5982,SRR17631015,SRR,,
5983,SRR17631288,SRR,,
5984,SRR17631358,SRR,,
5985,SRR17631103,SRR,,
5986,SRR17631005,SRR,,
5987,SRR17631113,SRR,,
5988,SRR17631086,SRR,,
5989,SRR17631212,SRR,,
5990,SRR17631355,SRR,,
5991,SRR17631170,SRR,,
5992,SRR17631391,SRR,,
5993,SRR17631236,SRR,,
5994,SRR17631065,SRR,,
5995,SRR17631078,SRR,,
5996,SRR17631172,SRR,,
5997,SRR17631407,SRR,,
5998,SRR17631111,SRR,,
5999,SRR17631150,SRR,,
6000,SRR17631138,SRR,,
6001,SRR17631119,SRR,,
6002,SRR17631044,SRR,,
6003,SRR17631446,SRR,,
6004,SRR17631139,SRR,,
6005,SRR17631380,SRR,,
6006,SRR17631112,SRR,,
6007,SRR17631484,SRR,,
6008,SRR17631193,SRR,,
6009,SRR17631378,SRR,,
6010,SRR17631197,SRR,,
6011,SRR17631370,SRR,,
6012,SRR17631418,SRR,,
6013,SRR17631322,SRR,,
6014,SRR17631053,SRR,,
6015,SRR17631462,SRR,,
6016,SRR17631403,SRR,,
6017,SRR17631363,SRR,,
6018,SRR17631185,SRR,,
6019,SRR17631417,SRR,,
6020,SRR17631019,SRR,,
6021,SRR17631443,SRR,,
6022,SRR17631221,SRR,,
6023,SRR17631246,SRR,,
6024,SRR17631421,SRR,,
6025,SRR17631461,SRR,,
6026,SRR17630980,SRR,,
6027,SRR17631271,SRR,,
6028,SRR3631489,SRR,33.0,
6029,SRR3630040,SRR,63.0,
6030,SRR3630028,SRR,66.0,
6031,SRR3630275,SRR,26.0,
6032,SRR17631453,SRR,,
6033,ERR126293,ERR,85.0,
6034,SRR3630025,SRR,20.0,
6035,SRR3630355,SRR,106.0,
6036,SRR3630854,SRR,23.0,
6037,SRR3630579,SRR,78.0,
6038,SRR3630121,SRR,15.0,
6039,SRR3630402,SRR,78.0,
6040,SRR3630073,SRR,,
6041,SRR3630245,SRR,,
6042,SRR3630454,SRR,,
6043,ERR272082,ERR,,
6044,ERR272083,ERR,,
6045,SRR3630348,SRR,106.0,
6046,SRR3630620,SRR,106.0,
6047,SRR3630915,SRR,106.0,
6048,SRR3630032,SRR,159.0,
6049,SRR3630115,SRR,,
6050,SRR3630164,SRR,,
6051,SRR3630943,SRR,,
6052,SRR3630562,SRR,78.0,
6053,SRR3630059,SRR,106.0,
6054,SRR3630265,SRR,106.0,
6055,SRR3630561,SRR,106.0,
6056,SRR3630393,SRR,106.0,
