"accession","source_code","ribotype"
"SRR3629413","SRR",39
"SRR3629323","SRR",87
"SRR3629497","SRR",26
"SRR3629291","SRR",81
"SRR3629353","SRR",39
"SRR3629700","SRR",39
"SRR3629485","SRR",26
"SRR3629452","SRR",15
"SRR3631851","SRR",10
"SRR3629717","SRR",26
"SRR3629768","SRR",85
"SRR3629798","SRR",11
"SRR3629318","SRR",39
"SRR3629570","SRR",10
"SRR3629525","SRR",10
"SRR3629649","SRR",9
"SRR3629738","SRR",1
"SRR3629470","SRR",338
"SRR3629759","SRR",81
"SRR3629491","SRR",20
"SRR3629732","SRR",20
"SRR3629488","SRR",20
"SRR3629510","SRR",78
"SRR3629333","SRR",678
"SRR3629687","SRR",26
"SRR3629461","SRR",39
"SRR3629791","SRR",2
"SRR3629380","SRR",9
"SRR3629543","SRR",9
"SRR3629410","SRR",131
"SRR3629307","SRR",5
"SRR3629585","SRR",26
"SRR3629604","SRR",10
"SRR3629537","SRR",10
"SRR3629758","SRR",10
"SRR3629538","SRR",14
"SRR3631209","SRR",181
"SRR3629669","SRR",14
"SRR3629301","SRR",21
"SRR3629429","SRR",39
"SRR3629336","SRR",14
"SRR3629447","SRR",39
"SRR3629719","SRR",15
"SRR3629699","SRR",26
"SRR3629501","SRR",12
"SRR3629735","SRR",132
"SRR3629453","SRR",26
"SRR3629423","SRR",78
"SRR3629684","SRR",255
"SRR3629313","SRR",84
"SRR3629310","SRR",10
"SRR3629589","SRR",12
"SRR3629603","SRR",2
"SRR3629505","SRR",39
"SRR3629317","SRR",39
"SRR3629430","SRR",56
"SRR3629574","SRR",26
"SRR3629316","SRR",39
"SRR3629723","SRR",81
"SRR3629474","SRR",77
"SRR3631779","SRR",2
"SRR3629420","SRR",10
"SRR3631290","SRR",10
"SRR3631304","SRR",14
"SRR3629690","SRR",23
"SRR3629506","SRR",78
"SRR3629706","SRR",14
"SRR3629725","SRR",5
"SRR3629293","SRR",2
"SRR3629577","SRR",684
"SRR3629383","SRR",2
"SRR3629517","SRR",106
"SRR3629486","SRR",26
"SRR3629716","SRR",14
"SRR3629530","SRR",50
"SRR3629691","SRR",56
"SRR3629596","SRR",5
"SRR3629565","SRR",26
"SRR3629566","SRR",10
"SRR3629752","SRR",2
"SRR3629676","SRR",26
"SRR3629532","SRR",26
"SRR3629324","SRR",10
"SRR3629744","SRR",39
"SRR3629789","SRR",81
"SRR3629500","SRR",15
"SRR3631139","SRR",686
"SRR3629729","SRR",3
"SRR3629704","SRR",220
"SRR3629663","SRR",31
"SRR3629650","SRR",39
"SRR3629614","SRR",78
"SRR3629749","SRR",10
"SRR3629503","SRR",15
"SRR3629546","SRR",11
"SRR3629711","SRR",201
"SRR3629720","SRR",27
"SRR3629382","SRR",2
"SRR3629803","SRR",15
"SRR3629514","SRR",2
"SRR3629340","SRR",14
"SRR3629567","SRR",20
"SRR3629774","SRR",494
"SRR3629751","SRR",10
"SRR3629561","SRR",20
"SRR3629756","SRR",2
"SRR3629594","SRR",39
"SRR3629777","SRR",106
"SRR3629534","SRR",26
"SRR3629472","SRR",53
"SRR3629800","SRR",2
"SRR3629692","SRR",1
"SRR3629622","SRR",78
"SRR3629796","SRR",106
"SRR3629512","SRR",39
"SRR3629584","SRR",39
"SRR3629664","SRR",39
"SRR3629666","SRR",39
"SRR3629535","SRR",26
"SRR3629745","SRR",26
"SRR3629487","SRR",23
"SRR3629583","SRR",56
"SRR3629801","SRR",5
"SRR3629414","SRR",39
"SRR3629290","SRR",389
"SRR3629311","SRR",39
"SRR3629502","SRR",39
"SRR3629776","SRR",39
"SRR3629322","SRR",12
"SRR3629599","SRR",26
"SRR3629753","SRR",26
"SRR3629294","SRR",2
"SRR3629464","SRR",26
"SRR3629651","SRR",10
"SRR3629451","SRR",39
"SRR3629773","SRR",23
"SRR3629657","SRR",572
"SRR3631959","SRR",9
"SRR3629652","SRR",39
"SRR3629624","SRR",39
"SRR3629731","SRR",2
"SRR3629284","SRR",20
"SRR3629304","SRR",54
"SRR3629555","SRR",31
"SRR3629428","SRR",128
"SRR3629378","SRR",32
"SRR3629578","SRR",39
"SRR3629521","SRR",10
"SRR3629655","SRR",39
"SRR3629746","SRR",10
"SRR3629569","SRR",106
"SRR3629542","SRR",10
"SRR3629613","SRR",14
"SRR3629715","SRR",15
"SRR3629431","SRR",26
"SRR3629438","SRR",106
"SRR3629726","SRR",78
"SRR6027725","SRR",81
"SRR3629416","SRR",2
"SRR3629714","SRR",26
"SRR3629536","SRR",26
"SRR3629673","SRR",81
"SRR3629334","SRR",31
"SRR3629484","SRR",14
"SRR3629342","SRR",78
"SRR3629797","SRR",20
"SRR3629787","SRR",51
"SRR3629421","SRR",23
"SRR3629329","SRR",39
"SRR3629523","SRR",20
"SRR3629550","SRR",39
"SRR3629463","SRR",39
"SRR3629740","SRR",10
"SRR3629668","SRR",35
"SRR3629309","SRR",5
"SRR3629775","SRR",2
"SRR3629660","SRR",35
"SRR3629476","SRR",10
"SRR3629760","SRR",15
"SRR3629477","SRR",15
"SRR3629418","SRR",682
"SRR3629563","SRR",216
"SRR3629343","SRR",35
"SRR3629630","SRR",5
"SRR3629698","SRR",15
"SRR3629710","SRR",39
"SRR3629648","SRR",56
"SRR3629600","SRR",39
"SRR3629767","SRR",39
"SRR3629513","SRR",10
"SRR3629408","SRR",5
"SRR3629548","SRR",20
"SRR3629748","SRR",5
"SRR3629693","SRR",39
"SRR3629769","SRR",35
"SRR3629545","SRR",39
"SRR3629658","SRR",619
"SRR3629442","SRR",5
"SRR3629531","SRR",2
"SRR3629455","SRR",20
"SRR3629381","SRR",572
"SRR3629507","SRR",26
"SRR3629449","SRR",39
"SRR6027726","SRR",15
"SRR3629540","SRR",39
"SRR3629434","SRR",10
"SRR3629703","SRR",62
"SRR3629547","SRR",14
"SRR3629597","SRR",10
"SRR3629709","SRR",10
"SRR3629593","SRR",5
"SRR3629562","SRR",46
"SRR3629559","SRR",5
"SRR3629586","SRR",14
"SRR3629701","SRR",26
"SRR3629734","SRR",10
"SRR3629524","SRR",451
"SRR3629499","SRR",54
"SRR3629560","SRR",26
"SRR3629287","SRR",429
"SRR3629728","SRR",39
"SRR3629489","SRR",19
"SRR3629591","SRR",126
"SRR3629654","SRR",5
"SRR3629518","SRR",11
"SRR3629672","SRR",5
"SRR3629456","SRR",10
"SRR3629765","SRR",2
"SRR3629297","SRR",5
"SRR3629556","SRR",2
"SRR3629412","SRR",10
"SRR3629718","SRR",1
"SRR3629495","SRR",2
"SRR3629707","SRR",694
"SRR3629330","SRR",26
"SRR3629305","SRR",39
"SRR3629475","SRR",39
"SRR3629747","SRR",73
"SRR3629286","SRR",32
"SRR3629653","SRR",39
"SRR3629793","SRR",26
"SRR3629627","SRR",26
"SRR3629590","SRR",26
"SRR3629339","SRR",2
"SRR3629689","SRR",10
"SRR3629436","SRR",20
"SRR3629579","SRR",15
"SRR3629303","SRR",39
"SRR3629479","SRR",26
"SRR3629757","SRR",451
"SRR3629573","SRR",18
"SRR3629526","SRR",14
"SRR3629424","SRR",20
"SRR3629661","SRR",2
"SRR3629315","SRR",10
"SRR3629576","SRR",85
"SRR3629739","SRR",23
"SRR3629678","SRR",338
"SRR3629755","SRR",26
"SRR3629598","SRR",9
"SRR3629332","SRR",39
"SRR3629446","SRR",23
"SRR3629409","SRR",5
"SRR3629679","SRR",9
"SRR3629285","SRR",39
"SRR3629473","SRR",46
"SRR3629609","SRR",12
"SRR3629553","SRR",26
"SRR3629685","SRR",14
"SRR3629762","SRR",14
"SRR3629539","SRR",14
"SRR3629490","SRR",78
"SRR3629459","SRR",10
"SRR3629466","SRR",32
"SRR3629617","SRR",31
"SRR3629662","SRR",39
"SRR3629445","SRR",78
"SRR3629683","SRR",84
"SRR3629656","SRR",10
"SRR3629763","SRR",46
"SRR3629741","SRR",26
"SRR3629440","SRR",26
"SRR3629462","SRR",20
"SRR3629733","SRR",78
"SRR3629552","SRR",2
"SRR3629299","SRR",35
"SRR3629712","SRR",10
"SRR3629460","SRR",50
"SRR3629289","SRR",20
"SRR3629411","SRR",10
"SRR3629802","SRR",46
"SRR3629572","SRR",26
"SRR3335830","SRR",20
"SRR3335920","SRR",23
"SRR3335873","SRR",20
"SRR6027722","SRR",13
"SRR3335258","SRR",11
"SRR3335829","SRR",87
"SRR3335533","SRR",13
"SRR3338658","SRR",78
"SRR3339028","SRR",15
"SRR3338555","SRR",2
"SRR3335432","SRR",1
"SRR3338794","SRR",15
"SRR3335471","SRR",20
"SRR3338725","SRR",2
"SRR3339354","SRR",2
"SRR3338777","SRR",11
"SRR3338931","SRR",78
"SRR3338461","SRR",20
"SRR3629575","SRR",26
"SRR3338666","SRR",26
"SRR3338085","SRR",5
"SRR3338542","SRR",23
"SRR3335858","SRR",15
"SRR3337591","SRR",23
"SRR3337669","SRR",15
"SRR3335591","SRR",26
"SRR3338136","SRR",26
"SRR3335950","SRR",26
"SRR3338637","SRR",56
"SRR3337781","SRR",78
"SRR3336002","SRR",17
"SRR3335253","SRR",1
"SRR3338800","SRR",78
"SRR3338549","SRR",20
"SRR3335448","SRR",15
"SRR3335987","SRR",511
"SRR3629665","SRR",2
"SRR3629605","SRR",14
"SRR3629511","SRR",39
"SRR3629587","SRR",2
"SRR3629792","SRR",26
"SRR3629671","SRR",10
"SRR3629439","SRR",5
"SRR3629432","SRR",5
"SRR3629588","SRR",10
"SRR3629492","SRR",14
"SRR3338515","SRR",50
"SRR3338935","SRR",14
"SRR3629419","SRR",2
"SRR3629610","SRR",10
"SRR3335500","SRR",76
"SRR3629615","SRR",26
"SRR3335961","SRR",20
"SRR17631049","SRR",NA
"SRR17631409","SRR",NA
"SRR17631348","SRR",NA
"SRR17631094","SRR",NA
"SRR17631210","SRR",NA
"SRR17631295","SRR",NA
"SRR17630993","SRR",NA
"SRR17631425","SRR",NA
"SRR17631229","SRR",NA
"SRR17631184","SRR",NA
"SRR17631250","SRR",NA
"SRR17631332","SRR",NA
"SRR17631327","SRR",NA
"SRR17631480","SRR",NA
"SRR17631152","SRR",NA
"SRR17631424","SRR",NA
"SRR17631211","SRR",NA
"SRR17631041","SRR",NA
"SRR17631412","SRR",NA
"SRR17631022","SRR",NA
"SRR17631234","SRR",NA
"SRR17631034","SRR",NA
"SRR17631464","SRR",NA
"SRR17631485","SRR",NA
"SRR17631257","SRR",NA
"SRR17631235","SRR",NA
"SRR17631414","SRR",NA
"SRR17631324","SRR",NA
"SRR17631191","SRR",NA
"SRR17631444","SRR",NA
"SRR17630977","SRR",NA
"SRR17631131","SRR",NA
"SRR17631312","SRR",NA
"SRR17631166","SRR",NA
"SRR17631467","SRR",NA
"SRR17631282","SRR",NA
"SRR17631091","SRR",NA
"SRR17631071","SRR",NA
"SRR17631275","SRR",NA
"ERR347628","ERR",27
"ERR347703","ERR",27
"ERR347691","ERR",27
"ERR347680","ERR",27
"ERR347892","ERR",5
"ERR347898","ERR",1
"ERR272183","ERR",5
"ERR347923","ERR",1
"ERR347918","ERR",1
"ERR347913","ERR",106
"ERR347908","ERR",106
"ERR347903","ERR",1
"ERR347897","ERR",1
"ERR347600","ERR",15
"ERR347891","ERR",15
"ERR347668","ERR",27
"ERR347657","ERR",27
"ERR347647","ERR",27
"ERR347637","ERR",27
"SRR17631301","SRR",NA
"ERR347702","ERR",27
"SRR3631872","SRR",27
"ERR347926","ERR",106
"ERR347922","ERR",106
"ERR347917","ERR",106
"ERR347679","ERR",27
"SRR17631305","SRR",NA
"ERR347907","ERR",106
"ERR347667","ERR",27
"ERR347656","ERR",27
"ERR347646","ERR",27
"ERR347636","ERR",27
"ERR347626","ERR",27
"ERR347701","ERR",27
"ERR347690","ERR",27
"ERR347678","ERR",27
"ERR347666","ERR",27
"ERR347746","ERR",15
"ERR347902","ERR",15
"ERR347896","ERR",15
"ERR347890","ERR",15
"ERR347739","ERR",15
"ERR347925","ERR",15
"ERR347921","ERR",15
"SRR3355425","SRR",27
"ERR347645","ERR",27
"SRR17631308","SRR",NA
"ERR347635","ERR",27
"ERR347625","ERR",27
"ERR347700","ERR",27
"ERR347689","ERR",27
"ERR347677","ERR",27
"ERR347665","ERR",27
"ERR347733","ERR",106
"ERR347727","ERR",106
"ERR347916","ERR",106
"ERR347911","ERR",106
"ERR347906","ERR",106
"ERR347901","ERR",106
"ERR347721","ERR",106
"ERR347895","ERR",106
"ERR347715","ERR",106
"ERR347889","ERR",106
"ERR347837","ERR",106
"ERR347709","ERR",106
"ERR347654","ERR",27
"ERR347644","ERR",27
"ERR347827","ERR",72
"ERR347815","ERR",72
"SRR3335817","SRR",27
"ERR347758","ERR",78
"SRR3356110","SRR",23
"SRR3356190","SRR",23
"ERR347814","ERR",277
"SRR17631374","SRR",NA
"SRR3356126","SRR",15
"SRR3356299","SRR",27
"SRR3338179","SRR",27
"ERR347803","ERR",78
"ERR347791","ERR",78
"ERR347779","ERR",78
"ERR347769","ERR",78
"SRR3357569","SRR",27
"SRR3338118","SRR",15
"SRR3356161","SRR",15
"SRR17631249","SRR",NA
"SRR3356346","SRR",27
"SRR3358209","SRR",27
"ERR347607","ERR",78
"ERR347768","ERR",78
"SRR3630424","SRR",27
"SRR3357960","SRR",27
"SRR3335595","SRR",27
"SRR3357866","SRR",NA
"SRR3355864","SRR",NA
"SRR3631421","SRR",72
"SRR3357924","SRR",27
"SRR3338517","SRR",27
"SRR3356259","SRR",NA
"SRR3356316","SRR",27
"SRR3357621","SRR",27
"SRR3356263","SRR",27
"SRR3355414","SRR",27
"SRR3334869","SRR",27
"SRR3630884","SRR",27
"SRR3356165","SRR",27
"SRR3338189","SRR",27
"SRR3338182","SRR",27
"SRR3356222","SRR",27
"SRR3335502","SRR",27
"SRR17631309","SRR",NA
"ERR347674","ERR",106
"ERR347663","ERR",106
"SRR3630872","SRR",27
"SRR3355366","SRR",27
"ERR347643","ERR",106
"ERR347633","ERR",106
"SRR17631263","SRR",NA
"SRR3630069","SRR",27
"SRR3357937","SRR",27
"SRR3335998","SRR",27
"ERR347685","ERR",27
"ERR347673","ERR",27
"ERR347662","ERR",27
"SRR3358268","SRR",27
"ERR347642","ERR",27
"SRR3356225","SRR",27
"ERR347622","ERR",27
"ERR347695","ERR",27
"ERR347684","ERR",27
"ERR347672","ERR",27
"ERR347661","ERR",27
"ERR347651","ERR",27
"ERR347641","ERR",27
"ERR347631","ERR",27
"SRR3355396","SRR",27
"SRR3335602","SRR",27
"SRR3358228","SRR",27
"SRR3357986","SRR",27
"SRR3356218","SRR",27
"ERR347604","ERR",27
"SRR3356318","SRR",27
"SRR3631374","SRR",27
"SRR3357876","SRR",27
"SRR3356239","SRR",27
"ERR347583","ERR",27
"ERR347620","ERR",78
"ERR347615","ERR",78
"ERR347610","ERR",27
"ERR347603","ERR",27
"ERR347597","ERR",26
"SRR17631179","SRR",NA
"ERR347587","ERR",2
"ERR347582","ERR",2
"ERR347619","ERR",2
"ERR347614","ERR",2
"ERR347609","ERR",2
"ERR347602","ERR",27
"ERR347596","ERR",27
"SRR17631422","SRR",NA
"ERR347586","ERR",27
"ERR347581","ERR",27
"ERR347618","ERR",NA
"SRR17631373","SRR",NA
"ERR347608","ERR",NA
"ERR347589","ERR",27
"SRR17631081","SRR",NA
"ERR347809","ERR",27
"ERR347599","ERR",27
"ERR347584","ERR",27
"ERR347579","ERR",27
"ERR347617","ERR",27
"ERR347606","ERR",27
"ERR347797","ERR",27
"ERR347785","ERR",27
"ERR347594","ERR",27
"ERR347774","ERR",27
"ERR347578","ERR",27
"ERR347752","ERR",27
"ERR347832","ERR",27
"ERR347820","ERR",27
"ERR347808","ERR",27
"ERR347796","ERR",27
"ERR347580","ERR",27
"ERR347784","ERR",27
"ERR347773","ERR",27
"ERR347763","ERR",27
"SRR17631161","SRR",NA
"ERR347831","ERR",27
"ERR347819","ERR",27
"ERR347807","ERR",27
"ERR347744","ERR",27
"SRR17631048","SRR",NA
"ERR347783","ERR",27
"ERR347738","ERR",27
"ERR347772","ERR",27
"ERR347762","ERR",27
"ERR347750","ERR",27
"SRR17631368","SRR",NA
"ERR347818","ERR",27
"ERR347806","ERR",27
"ERR347794","ERR",27
"ERR347782","ERR",27
"ERR347732","ERR",15
"ERR347920","ERR",15
"ERR347761","ERR",27
"ERR347749","ERR",27
"ERR347731","ERR",27
"ERR347829","ERR",27
"ERR347725","ERR",27
"ERR347817","ERR",27
"ERR347805","ERR",27
"ERR347910","ERR",106
"ERR347915","ERR",106
"SRR17631251","SRR",NA
"ERR347900","ERR",106
"ERR347894","ERR",106
"ERR347793","ERR",27
"ERR347781","ERR",27
"ERR347771","ERR",27
"ERR347760","ERR",27
"ERR347748","ERR",27
"ERR347719","ERR",27
"ERR347713","ERR",27
"ERR347707","ERR",27
"ERR347828","ERR",27
"ERR347590","ERR",27
"ERR347577","ERR",27
"ERR347743","ERR",27
"ERR347928","ERR",78
"ERR347924","ERR",78
"ERR347816","ERR",27
"ERR347804","ERR",27
"ERR347792","ERR",27
"ERR347780","ERR",27
"ERR347919","ERR",14
"ERR347770","ERR",27
"ERR347914","ERR",14
"ERR347759","ERR",27
"ERR347747","ERR",27
"ERR347634","ERR",27
"ERR347740","ERR",27
"ERR347726","ERR",14
"ERR347909","ERR",1
"ERR347904","ERR",1
"ERR347720","ERR",1
"ERR347899","ERR",1
"SRR17631486","SRR",NA
"ERR347927","ERR",1
"ERR347694","ERR",27
"SRR17631110","SRR",NA
"ERR347671","ERR",27
"ERR347660","ERR",27
"ERR347650","ERR",27
"ERR347640","ERR",27
"SRR17631331","SRR",NA
"SRR17631220","SRR",NA
"ERR347693","ERR",27
"ERR347682","ERR",27
"ERR347670","ERR",27
"ERR272188","ERR",5
"ERR347704","ERR",27
"ERR347692","ERR",27
"ERR347681","ERR",27
"ERR347659","ERR",27
"ERR347669","ERR",27
"ERR347658","ERR",27
"ERR347649","ERR",27
"SRR17631277","SRR",NA
"ERR347629","ERR",27
"ERR272184","ERR",5
"ERR272185","ERR",5
"ERR272186","ERR",5
"ERR272187","ERR",5
"ERR347648","ERR",27
"ERR347638","ERR",27
"ERR347825","ERR",27
"ERR347714","ERR",27
"ERR347813","ERR",27
"ERR347801","ERR",27
"ERR347789","ERR",27
"ERR347778","ERR",27
"ERR347767","ERR",27
"ERR347756","ERR",27
"ERR347708","ERR",27
"ERR347835","ERR",27
"ERR347824","ERR",27
"ERR347812","ERR",27
"ERR347800","ERR",27
"ERR347788","ERR",27
"ERR347777","ERR",27
"ERR347766","ERR",27
"ERR347755","ERR",27
"ERR347834","ERR",27
"ERR347734","ERR",27
"ERR347823","ERR",27
"ERR347737","ERR",27
"ERR347730","ERR",27
"ERR347811","ERR",27
"ERR347799","ERR",27
"ERR347724","ERR",27
"ERR347718","ERR",27
"ERR347712","ERR",27
"ERR347787","ERR",27
"SRR17631012","SRR",NA
"ERR347776","ERR",27
"ERR347765","ERR",27
"ERR347754","ERR",27
"ERR347822","ERR",27
"ERR347601","ERR",27
"ERR347810","ERR",27
"ERR347742","ERR",27
"ERR347798","ERR",27
"ERR347736","ERR",27
"ERR347729","ERR",27
"ERR347723","ERR",27
"ERR347717","ERR",27
"ERR347786","ERR",27
"SRR17630976","SRR",NA
"ERR347711","ERR",27
"ERR347764","ERR",27
"ERR347753","ERR",27
"ERR347833","ERR",27
"ERR347605","ERR",27
"ERR347821","ERR",27
"ERR347623","ERR",27
"ERR347741","ERR",27
"ERR347735","ERR",27
"ERR347728","ERR",27
"ERR347722","ERR",27
"ERR347716","ERR",27
"ERR347710","ERR",27
"ERR347612","ERR",27
"SRR17631137","SRR",NA
"SRR17631256","SRR",NA
"SRR17631109","SRR",NA
"SRR17631201","SRR",NA
"SRR17631469","SRR",NA
"SRR17631244","SRR",NA
"SRR17631337","SRR",NA
"SRR17631406","SRR",NA
"SRR17631027","SRR",NA
"SRR17631108","SRR",NA
"SRR17631130","SRR",NA
"SRR17631177","SRR",NA
"SRR17631321","SRR",NA
"SRR17631264","SRR",NA
"SRR17631385","SRR",NA
"SRR17631239","SRR",NA
"SRR17631276","SRR",NA
"SRR17631316","SRR",NA
"SRR17631447","SRR",NA
"SRR17631310","SRR",NA
"SRR17631255","SRR",NA
"SRR17631313","SRR",NA
"SRR17631074","SRR",NA
"SRR17631141","SRR",NA
"SRR17631030","SRR",NA
"SRR17631026","SRR",NA
"SRR17631265","SRR",NA
"SRR17631307","SRR",NA
"SRR17631237","SRR",NA
"SRR17631168","SRR",NA
"SRR17631040","SRR",NA
"SRR17631291","SRR",NA
"SRR17631176","SRR",NA
"SRR17631450","SRR",NA
"SRR17631320","SRR",NA
"SRR17631352","SRR",NA
"SRR17631468","SRR",NA
"SRR17631206","SRR",11
"SRR17631154","SRR",NA
"SRR17631410","SRR",NA
"SRR17631334","SRR",NA
"SRR17631329","SRR",NA
"SRR17630994","SRR",NA
"SRR17631426","SRR",NA
"SRR17631475","SRR",NA
"SRR17631107","SRR",NA
"SRR17631284","SRR",NA
"SRR17630985","SRR",NA
"SRR17631325","SRR",NA
"SRR17631042","SRR",NA
"SRR17631047","SRR",NA
"SRR9596113","SRR",78
"SRR17631213","SRR",NA
"SRR17631121","SRR",NA
"SRR17631155","SRR",NA
"SRR17631070","SRR",NA
"SRR17631226","SRR",NA
"SRR17631397","SRR",NA
"SRR17631173","SRR",NA
"SRR17631126","SRR",NA
"SRR17631025","SRR",NA
"SRR17631087","SRR",NA
"SRR17631262","SRR",NA
"SRR17631317","SRR",NA
"SRR17631438","SRR",NA
"SRR17631223","SRR",NA
"SRR17631216","SRR",NA
"SRR17631054","SRR",NA
"SRR17631396","SRR",NA
"SRR17631350","SRR",NA
"SRR17631299","SRR",NA
"SRR17631055","SRR",NA
"SRR17631128","SRR",NA
"SRR17631064","SRR",NA
"SRR17631021","SRR",NA
"SRR17631169","SRR",NA
"SRR17631463","SRR",NA
"SRR9596124","SRR",78
"SRR17631051","SRR",NA
"SRR17631057","SRR",NA
"SRR17631319","SRR",NA
"SRR9596160","SRR",78
"SRR17631285","SRR",NA
"SRR17630978","SRR",NA
"SRR9596276","SRR",57
"SRR9596258","SRR",57
"SRR17631377","SRR",NA
"SRR17631268","SRR",NA
"SRR17631036","SRR",NA
"SRR17631393","SRR",NA
"SRR17630991","SRR",NA
"SRR17631314","SRR",NA
"SRR17631351","SRR",NA
"SRR17631281","SRR",NA
"SRR17631270","SRR",NA
"SRR17631259","SRR",NA
"SRR17631266","SRR",NA
"SRR17631241","SRR",NA
"SRR9596282","SRR",27
"SRR9596145","SRR",27
"SRR9596171","SRR",27
"SRR9596260","SRR",27
"SRR17631283","SRR",NA
"SRR17631454","SRR",NA
"SRR17631085","SRR",NA
"SRR9596164","SRR",27
"SRR9596256","SRR",27
"SRR9596187","SRR",27
"SRR17631188","SRR",NA
"SRR17631242","SRR",NA
"SRR17631101","SRR",NA
"SRR17631439","SRR",NA
"SRR9596095","SRR",293
"SRR9596227","SRR",293
"SRR9596182","SRR",2
"SRR17631387","SRR",NA
"SRR17631227","SRR",NA
"SRR17631364","SRR",NA
"SRR17631272","SRR",NA
"SRR17631217","SRR",NA
"SRR17631162","SRR",NA
"SRR17631298","SRR",NA
"SRR17631367","SRR",NA
"SRR17631253","SRR",NA
"SRR17631435","SRR",NA
"SRR17631125","SRR",NA
"SRR17630996","SRR",NA
"SRR17630992","SRR",NA
"SRR17631254","SRR",NA
"SRR17631180","SRR",NA
"SRR17631472","SRR",NA
"SRR17631115","SRR",NA
"SRR17631458","SRR",NA
"SRR17631353","SRR",NA
"SRR17631046","SRR",NA
"SRR17631140","SRR",NA
"SRR17631136","SRR",NA
"SRR17631460","SRR",NA
"SRR17630983","SRR",NA
"SRR17631077","SRR",NA
"SRR17631430","SRR",NA
"SRR17631432","SRR",NA
"SRR17631090","SRR",NA
"SRR17631247","SRR",NA
"SRR17631466","SRR",NA
"SRR17631127","SRR",NA
"SRR17631297","SRR",NA
"SRR17631079","SRR",NA
"SRR17631376","SRR",NA
"SRR17631296","SRR",NA
"SRR17631014","SRR",NA
"SRR17631427","SRR",NA
"SRR17631023","SRR",NA
"SRR17631404","SRR",NA
"SRR17630990","SRR",NA
"SRR17631441","SRR",NA
"SRR17631020","SRR",NA
"SRR17631160","SRR",NA
"SRR17631360","SRR",NA
"SRR17631076","SRR",NA
"SRR17631010","SRR",NA
"SRR17631209","SRR",NA
"SRR17631187","SRR",NA
"SRR17630987","SRR",NA
"SRR17630981","SRR",NA
"SRR17631330","SRR",NA
"SRR17631003","SRR",NA
"SRR17631134","SRR",NA
"SRR17631196","SRR",NA
"SRR17631294","SRR",NA
"SRR17631382","SRR",NA
"SRR17631411","SRR",NA
"SRR17631359","SRR",NA
"SRR17631300","SRR",NA
"SRR17631345","SRR",NA
"SRR17631437","SRR",NA
"SRR17631365","SRR",NA
"SRR17631258","SRR",NA
"SRR17631225","SRR",NA
"SRR17631474","SRR",NA
"SRR17631228","SRR",NA
"SRR17631248","SRR",NA
"SRR17631481","SRR",NA
"SRR17631089","SRR",NA
"SRR17631069","SRR",NA
"SRR17631038","SRR",NA
"SRR17631340","SRR",NA
"SRR17631260","SRR",NA
"SRR17631395","SRR",NA
"SRR17631341","SRR",NA
"SRR17631145","SRR",NA
"SRR17631102","SRR",NA
"SRR17631183","SRR",NA
"SRR17631224","SRR",NA
"SRR17631024","SRR",NA
"SRR17631482","SRR",NA
"SRR17631489","SRR",NA
"SRR17631328","SRR",NA
"SRR17631389","SRR",NA
"SRR17631419","SRR",NA
"SRR17631476","SRR",NA
"SRR17631002","SRR",NA
"SRR17631286","SRR",NA
"SRR17631205","SRR",NA
"SRR17631303","SRR",NA
"SRR17631061","SRR",NA
"SRR17631326","SRR",NA
"SRR17631058","SRR",NA
"SRR17631080","SRR",NA
"SRR17631009","SRR",NA
"SRR17631346","SRR",NA
"SRR17631067","SRR",NA
"SRR17631066","SRR",NA
"SRR17631335","SRR",NA
"SRR17631148","SRR",NA
"SRR17630995","SRR",NA
"SRR17631116","SRR",NA
"SRR17631415","SRR",NA
"SRR17631416","SRR",NA
"SRR17631117","SRR",NA
"SRR17631490","SRR",NA
"SRR17631306","SRR",NA
"SRR17631457","SRR",NA
"SRR17631240","SRR",NA
"SRR17631338","SRR",NA
"SRR17631431","SRR",NA
"SRR17631420","SRR",NA
"SRR17631311","SRR",NA
"SRR17631135","SRR",NA
"SRR17631413","SRR",NA
"SRR17631442","SRR",NA
"SRR17631068","SRR",NA
"SRR17631182","SRR",NA
"SRR17631408","SRR",NA
"SRR17631088","SRR",NA
"SRR17631354","SRR",NA
"SRR17630984","SRR",NA
"SRR17631304","SRR",NA
"SRR17631479","SRR",NA
"SRR17630997","SRR",NA
"SRR17631037","SRR",NA
"SRR17631429","SRR",NA
"SRR17631357","SRR",NA
"SRR17631015","SRR",NA
"SRR17631288","SRR",NA
"SRR17631358","SRR",NA
"SRR17631103","SRR",NA
"SRR17631005","SRR",NA
"SRR17631113","SRR",NA
"SRR17631086","SRR",NA
"SRR17631212","SRR",NA
"SRR17631355","SRR",NA
"SRR17631170","SRR",NA
"SRR17631391","SRR",NA
"SRR17631236","SRR",NA
"SRR17631065","SRR",NA
"SRR17631078","SRR",NA
"SRR17631172","SRR",NA
"SRR17631407","SRR",NA
"SRR17631111","SRR",NA
"SRR17631150","SRR",NA
"SRR17631138","SRR",NA
"SRR17631119","SRR",NA
"SRR17631044","SRR",NA
"SRR17631446","SRR",NA
"SRR17631139","SRR",NA
"SRR17631380","SRR",NA
"SRR17631112","SRR",NA
"SRR17631484","SRR",NA
"SRR17631193","SRR",NA
"SRR17631378","SRR",NA
"SRR17631197","SRR",NA
"SRR17631370","SRR",NA
"SRR17631418","SRR",NA
"SRR17631322","SRR",NA
"SRR17631053","SRR",NA
"SRR17631462","SRR",NA
